kind,etag,id,contentDetails.videoId,contentDetails.videoPublishedAt
youtube#playlistItem,pTaqNlxaf1_xglsYU1Fo5WnJV5A,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lnhxazc1NHdnR3RB,xqk754wgGtA,2013-10-24T00:37:30Z
youtube#playlistItem,BvPucNdR_BMRb6I-XWv-vRRGJEA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkV6V1VWN0NLYm93,EzWUV7CKbow,2013-10-24T00:32:24Z
youtube#playlistItem,m6aYQAKjcl9AB-3JufxNq3ajhhs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmNyTGtfMzhQWjlV,crLk_38PZ9U,2013-10-23T17:32:45Z
youtube#playlistItem,0VPfkOg60hBi-syG8Fw31xqq27A,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmZCQ1VFWE5vdU53,fBCUEXNouNw,2013-10-23T17:04:09Z
youtube#playlistItem,q97neES9PvhsPKKnqnvOab7T1N8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnBKZWpPd2JTdWtZ,pJejOwbSukY,2013-10-21T20:23:08Z
youtube#playlistItem,l5dd4IUBdY-4AEoHQ73mdnE8mps,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlJxYzY0YllSODJn,Rqc64bYR82g,2013-10-21T20:17:33Z
youtube#playlistItem,5B_yM3UnJuT30e8LgKRxGpd1mHk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjlXTHJhT1lOY25V,9WLraOYNcnU,2013-10-21T19:27:45Z
youtube#playlistItem,Dz7e58xCSPL9lI29Oi943GONBHY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm9pSEhaVEFPakJz,oiHHZTAOjBs,2013-10-21T21:44:12Z
youtube#playlistItem,dPctn5pbIbaOJao0blCUWK4AfGU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk1NeGNONXk1Z0Z3,MMxcN5y5gFw,2013-10-19T17:58:17Z
youtube#playlistItem,Pk73WxhcHrhEiuc6C98c8eLw9aE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnBMcDVRckQ5RHpN,pLp5QrD9DzM,2013-10-19T15:34:43Z
youtube#playlistItem,jQi-YiPy_1eDNWgf46A-Ch_xmvw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjhnLUdUTmpYU2Rz,8g-GTNjXSds,2013-10-18T14:17:17Z
youtube#playlistItem,Kl4oR1OHj_JLpvGDJqLwDILTqls,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkY4OGxEZnBEcTFV,F88lDfpDq1U,2013-10-16T02:09:40Z
youtube#playlistItem,NaGU1KHWzPP6JMON4R2RLOZbC5o,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnR3M2UwcG45RXpj,tw3e0pn9Ezc,2013-10-16T03:06:56Z
youtube#playlistItem,Crb7k-wUyNrWMREZABf0SA0scdg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk1Ic1l3QTZ0aUtB,MHsYwA6tiKA,2013-10-16T01:10:24Z
youtube#playlistItem,IsrbQe4IcdcXr1GTxEfkxowWLhs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Li0yV1RzLWVENkpF,-2WTs-eD6JE,2013-10-16T01:09:55Z
youtube#playlistItem,3e6ppJmKmEnrwZ9ebbFswfVfwNk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkpYZWdpRVotUW44,JXegiEZ-Qn8,2013-10-15T04:16:21Z
youtube#playlistItem,CL8IhU2MPIQycby_8NqG7dMitos,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmtsT1dwMlNZeWNj,klOWp2SYycc,2013-10-15T03:48:42Z
youtube#playlistItem,Hh-QYA91ftPd6L1qK6RR_HARQrY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmNnWDU1TUVucm1V,cgX55MEnrmU,2013-10-15T03:22:27Z
youtube#playlistItem,5AueC-dgkdosvjL_jeSyjd2PgNg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjNFS25kUE84UHhz,3EKndPO8Pxs,2013-10-15T02:15:54Z
youtube#playlistItem,Ps4BpbRVWMOmCs3ok2Q1k3XW1b0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnNqdEY4WUtxc2pN,sjtF8YKqsjM,2013-10-12T15:52:31Z
youtube#playlistItem,DpeQqgddByarZe7Xy_g1Yo4pEIo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjkxY1pqYmtFaTFn,91cZjbkEi1g,2013-10-12T15:27:33Z
youtube#playlistItem,HljtzkvK4FYPpceun0kdpSQdTdI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnFLdHFvYld1Mno0,qKtqobWu2z4,2013-10-02T16:38:53Z
youtube#playlistItem,l7Efx2nZog2jJaXPgNSXuf2VUtk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnBJOHRFVmVtTTRR,pI8tEVemM4Q,2013-10-02T16:30:31Z
youtube#playlistItem,I4_ZWcRxOFoC7WaVw-LmE7k6gjU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmh0eHpyemlVNmZv,htxzrziU6fo,2013-10-02T15:49:56Z
youtube#playlistItem,pdqG95YPHWknsEExuHCwM4mdmHM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlNoZklmQ1FHRUhV,ShfIfCQGEHU,2013-10-02T15:40:54Z
youtube#playlistItem,X7DN-QTVPXrddF2OoYUyvn1m4NE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjdYSUhtc2x5TTc0,7XIHmslyM74,2013-10-02T05:27:04Z
youtube#playlistItem,Re0xt2H4cxkCAswWy2TV3YTWoiI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkN6cy1NWF9sUXZv,Czs-MX_lQvo,2013-09-29T04:16:19Z
youtube#playlistItem,QrL2mtLdWNLuanhMhRrsaP7LlXY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmU1MzBJMmE3VVJj,e530I2a7URc,2013-09-16T22:37:43Z
youtube#playlistItem,aXHoUExupMZw2CGayqbevGRFcMc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkEtdnpYNHcxVDNj,A-vzX4w1T3c,2013-09-16T21:57:19Z
youtube#playlistItem,mKOlOOdOA57aN8PceL2IfFGgyBU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnU5TmRsWnZmME84,u9NdlZvf0O8,2013-09-16T22:10:25Z
youtube#playlistItem,FNlmDQWU-emUYd8NSnrgQP8vwko,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmVQajFwcm1FWXJZ,ePj1prmEYrY,2013-09-16T22:24:41Z
youtube#playlistItem,HQHzEO_gBc9UzQMJl9L9mXmY2Oo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkM5aTdaVkhKWkpF,C9i7ZVHJZJE,2013-09-16T05:35:52Z
youtube#playlistItem,u_XiZPNDUu45l8-3LpmIXOk4cl0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmlINlBRbmZjZDhv,iH6PQnfcd8o,2013-09-16T05:05:36Z
youtube#playlistItem,4979IftRfbNcYpGOatZL_Wy9cfU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnhfWERTRmljUzNB,x_XDSFicS3A,2013-09-14T15:30:13Z
youtube#playlistItem,1sDHNQGvd2StK6mHdi_eKLNp2YI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnpVTjgyWW9aM0RB,zUN82YoZ3DA,2013-09-14T15:24:01Z
youtube#playlistItem,ODUXFeE2eIeadYpzaHbce4ALvqs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjV2ZmpfRWZ3ZnlJ,5vfj_EfwfyI,2013-09-14T15:13:27Z
youtube#playlistItem,LibSv7GvYu6-Udk0cMMHe7RuYrA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjR1ajdMNFNCS053,4uj7L4SBKNw,2013-09-14T14:37:28Z
youtube#playlistItem,GAtb-R4u2Y-VOB9pgYraNcj5Ov8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlJfcmdiazhSa3pF,R_rgbk8RkzE,2013-09-14T14:00:50Z
youtube#playlistItem,IonE27qFXxI6-oXC699IBNUmZb8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm5MdnVjSmpjRmc0,nLvucJjcFg4,2013-09-14T13:55:18Z
youtube#playlistItem,mUnz8dFtsf8jIh3_9EEvW7t9a4s,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjlySUU0Z0VWZXBB,9rIE4gEVepA,2013-09-10T14:58:54Z
youtube#playlistItem,VYOD-TolhXwHQIvsW4rNBmETpR4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkdoSnRTTzVvYnhB,GhJtSO5obxA,2013-09-10T14:04:26Z
youtube#playlistItem,EeggrUg9I9QT3cxjngH8ftQ5QoM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnRuTjJJTzRQOXBz,tnN2IO4P9ps,2013-09-08T18:27:14Z
youtube#playlistItem,SOH8pGeAL2z6EmUQoKdv5MGhJUs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlJnT09SMVBxWTlj,RgOOR1PqY9c,2013-09-08T18:15:42Z
youtube#playlistItem,z064fdX4f_wO4ikWsvyyW6eki8s,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmR3dEJhMDdyelgw,dwtBa07rzX0,2013-09-08T17:17:39Z
youtube#playlistItem,rPr_MxVKirlk4j41yOxqgVlzVlw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjcyeE1DYUY1bmRz,72xMCaF5nds,2013-09-06T00:16:37Z
youtube#playlistItem,Zuwa4W7SHuvltCM_xUc7MCojt5c,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Llo4NTR0Z0ZoNGc4,Z854tgFh4g8,2013-09-05T23:48:27Z
youtube#playlistItem,p7hfUSTD9NiADFhE9gkerRW2niA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmxzQ0tmUmJjbWpF,lsCKfRbcmjE,2013-09-05T23:25:01Z
youtube#playlistItem,mSuThLOR6CedZ9rFJq3HxCw131Y,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmxaaEFJM3lIMURj,lZhAI3yH1Dc,2013-09-04T17:39:46Z
youtube#playlistItem,Xv_71ptAREnhKuEXRmFCPWoTcw4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnNBZ3ZrNUZLU2xZ,sAgvk5FKSlY,2013-09-01T15:17:01Z
youtube#playlistItem,pg51O8mWZzyhC11fgIyKEyzica4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnRpcjZndWxSVHdZ,tir6gulRTwY,2013-09-01T03:26:20Z
youtube#playlistItem,XMdtb1Sv2z3pawo0WUUgU8rnHG0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjRqSXpkNXlOSUdJ,4jIzd5yNIGI,2013-09-01T02:54:49Z
youtube#playlistItem,aW9Y7EfDOOm5qoK-9Pobk9d33Ts,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjQxUG5GdTZBUlFj,41PnFu6ARQc,2013-08-29T23:27:33Z
youtube#playlistItem,_EkXjunBFn0eqEcYjX6mlF5sXpY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmdjQ2J2dks4SkRv,gcCbvvK8JDo,2013-08-29T23:02:54Z
youtube#playlistItem,RmufEcM-a9tGf9z2E0bcp2pPE5U,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnBUNWdPd1NDU2JF,pT5gOwSCSbE,2013-08-29T22:52:35Z
youtube#playlistItem,-wyfxuSjEEuSVy9Otksq_9yRXz8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjFZRm5VcVNlVm8w,1YFnUqSeVo0,2013-08-29T18:58:04Z
youtube#playlistItem,DbS3p8ABNFvohh0as4_wIjoGY3s,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlkzcUZyM0JYVDl3,Y3qFr3BXT9w,2013-08-29T18:01:45Z
youtube#playlistItem,C-OimvrhGMsTUUZ7wq9ZH-bNZ8Q,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlFTSjJnVnRhTjcw,QSJ2gVtaN70,2013-08-16T00:53:00Z
youtube#playlistItem,5lqgtVWDtNL1Sp0NXtJlxfLdG9I,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnRkc3BMUVVYTUow,tdspLQUXMJ0,2013-08-16T00:36:51Z
youtube#playlistItem,uImAEU84usc3v3lAUdKl6KiJYTo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlNkTTFmRmUxTEp3,SdM1fFe1LJw,2013-08-16T00:16:50Z
youtube#playlistItem,tB37-tQF9-0ZQvvQa9Cj8UbxOww,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmdJeDUxNkRMbGpJ,gIx516DLljI,2013-08-15T23:53:44Z
youtube#playlistItem,LrlyoBmoQpzjb0hgnwryfnRtmSQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmNFbnhNMVVfRXJF,cEnxM1U_ErE,2013-08-15T23:51:42Z
youtube#playlistItem,d8k9ja3JXVtgEhRxcbkuJl3LLNI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmFyVE93eWtXMTU4,arTOwykW158,2013-08-11T17:23:33Z
youtube#playlistItem,7viqLRn3ckvUikAPvYqawVrDiIc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmZ5SUlHTk1HRE1z,fyIIGNMGDMs,2013-08-11T16:43:33Z
youtube#playlistItem,7g3E18bG-PiIzmbu4xlEFyrqy6M,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm55RTNXNUd4QlBz,nyE3W5GxBPs,2013-08-11T16:31:34Z
youtube#playlistItem,MNEZUyQ-NjacilXsRYrmoHuzZuo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlQ1M2ZXeUlwWTd3,T53fWyIpY7w,2013-08-11T16:14:37Z
youtube#playlistItem,IL1WQqypUuZFXtiABpC6KhDmvE8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnlLa09tVFBfeUs4,yKkOmTP_yK8,2013-08-11T16:33:51Z
youtube#playlistItem,IwIKIUDy16koVNq7mjCwEEGJv7M,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Ll9Oem5CT0JFUGVn,_NznBOBEPeg,2013-08-11T15:54:51Z
youtube#playlistItem,lUPPrxllsNzo--edjTtU0sXW41U,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmtHZk5JbWROemJn,kGfNImdNzbg,2013-08-11T15:38:59Z
youtube#playlistItem,EsHtUeghy4vcHUr38fsU26Gqnhw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjhMRG9nRmlDeXFj,8LDogFiCyqc,2013-08-11T15:18:29Z
youtube#playlistItem,d6jfzxghQuOEql4t0p0N_-JLmLs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LldtWUVqWHpyUVVB,WmYEjXzrQUA,2013-08-08T22:44:36Z
youtube#playlistItem,4vxHbACDDkE_6owEY9UI2luOEUk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LldxTlJlUnh4VzJN,WqNReRxxW2M,2013-08-08T17:16:38Z
youtube#playlistItem,LArE-uzKXxZtfI0WQbRecZ9ZUf4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmlOU0R4Xy00MEhj,iNSDx_-40Hc,2013-08-08T17:04:33Z
youtube#playlistItem,PThCfQYBWWQlLssTR3wAo-sSNns,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmRoaG1oU0FPRXVn,dhhmhSAOEug,2013-08-08T13:59:04Z
youtube#playlistItem,XJESgXlfE8z0XhQiRTjFbN2bsc0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk5qSHlpRVpSaHhJ,NjHyiEZRhxI,2013-08-08T13:34:49Z
youtube#playlistItem,KO56JHDwzOiGTmPkFO1dJitxM-k,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnhNVlZGSnBRWFZz,xMVVFJpQXVs,2013-08-03T19:34:50Z
youtube#playlistItem,lNdbFA8igrBxMqpD6OfzkcWjULM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlhuS0JldFVNNXhF,XnKBetUM5xE,2013-08-03T18:52:13Z
youtube#playlistItem,pL0eO0s6ww2Us_3ihfMGwrAx6UQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkxmY1ZUaWNoaGlJ,LfcVTichhiI,2013-08-03T18:39:44Z
youtube#playlistItem,NYCy5wNuaSAQGbg-AxPJ7YqGtW4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjZfZnVPeGFKS3Bz,6_fuOxaJKps,2013-08-03T18:20:32Z
youtube#playlistItem,0PIBwpboCbn_xqCF31u7t5CfhuM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LktiTUFxaTJ0T0pV,KbMAqi2tOJU,2013-08-03T17:59:48Z
youtube#playlistItem,wPoHAzVhTIcOfbfyUls-WozTcKY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlRaMTV6TnZvak1V,TZ15zNvojMU,2013-08-03T17:00:38Z
youtube#playlistItem,ZLDwPF3NE0DJEkknP6bxpzCR24Q,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmVlemZPbDI1QTZj,eezfOl25A6c,2013-08-03T16:39:28Z
youtube#playlistItem,A7l3etqHM5ya7z6jiY7MVTBtji4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnJobzlad21uZThj,rho9Zwmne8c,2013-08-03T16:44:11Z
youtube#playlistItem,6V1wkKzX5UeC3OtpSXSBectdI_4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm9vZGNIdF9PZlFr,oodcHt_OfQk,2013-08-03T16:23:50Z
youtube#playlistItem,dh4A4c7FFKIsqLaKDM9EzlmAQo8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkxyNk1BREUyMTFV,Lr6MADE211U,2013-08-03T15:50:59Z
youtube#playlistItem,RnUxBmA507-pBuwHSM8Nbw0Nv_A,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkpfNmJVVlcyNnJv,J_6bUVW26ro,2013-08-03T15:34:39Z
youtube#playlistItem,YcQyEWrYVOInD-42Z9YswqopQOk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjlpZ2FZUmw5NHVr,9igaYRl94uk,2013-08-02T17:03:54Z
youtube#playlistItem,Y-K6z6DuHFI8dEwdR6nzhtcg8gw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlpNam01cVI5bzAw,ZMjm5qR9o00,2013-08-02T17:06:09Z
youtube#playlistItem,AfnDfmCzJrO0VV5EA4n6Prib-d0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnlVbnJ6cWF4aHhB,yUnrzqaxhxA,2013-08-02T15:15:38Z
youtube#playlistItem,aX7f9n6s7FiM6reZjb3lRzxQQFw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmViVmw0QWlIcXFB,ebVl4AiHqqA,2013-08-01T17:40:06Z
youtube#playlistItem,EpQSz20UmRs6zGMOikN_ZEcZ_n4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm41SHhSLS1Pem9N,n5HxR--OzoM,2013-08-01T16:34:28Z
youtube#playlistItem,p5bY8FTsdz9JMpL_G1HYBJmr3NE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnlCdjNmYl92bGtr,yBv3fb_vlkk,2013-08-01T15:15:01Z
youtube#playlistItem,huIALFjW5W6XbT7N9x8X9GnOwNE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnBuZkNYMFpWWWlj,pnfCX0ZVYic,2013-07-24T02:30:49Z
youtube#playlistItem,ezTPUN2GE59exTNszwyfn6bR3s8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkNmQ3U2U21vV0NV,CfCu6SmoWCU,2013-07-24T01:10:38Z
youtube#playlistItem,9o8jGiDjr-UujN7YOkWh_jNOqKE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Li10VDl0RnlGU0tB,-tT9tFyFSKA,2013-07-23T23:25:47Z
youtube#playlistItem,ZlH97_FRl6B0_nFMYGqfOmSdto0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmp0R1lJOUgyRENj,jtGYI9H2DCc,2013-07-23T17:31:45Z
youtube#playlistItem,hZNs_n6Zc8SdkkcL5pNRXvAagjs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Ll8yQXFrSUwwT2Jz,_2AqkIL0Obs,2013-07-12T14:17:06Z
youtube#playlistItem,eapkEQYw_aXoskKXC_Sl3xmMPo0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjJvTXVBU0ZUQWlF,2oMuASFTAiE,2013-07-12T13:35:21Z
youtube#playlistItem,SOSgcNcJeBw05g6xk5SPISWj_7o,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Li0xcS0xUnJaRTAw,-1q-1RrZE00,2013-07-11T17:19:50Z
youtube#playlistItem,-14d9vh21zrJoSOmbIzyHOTvn0c,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlozNzJRRms5cjAw,Z372QFk9r00,2013-07-11T17:09:46Z
youtube#playlistItem,vY28hfFuhXjhKXP3jpyi8kxldOw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LktSV2I1YnQ4dThN,KRWb5bt8u8M,2013-07-11T15:07:53Z
youtube#playlistItem,6VLOV6XBwZMQEcn3oD5NvP0keBo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmdmYldQMHFOc0Jn,gfbWP0qNsBg,2013-06-26T06:02:34Z
youtube#playlistItem,hp9c7Na_qiadcCSGF16K7pFDMbo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlVUTlNOR3kwUEdz,UTNSNGy0PGs,2013-06-23T00:58:17Z
youtube#playlistItem,2lNatICd7haqqJdGYx_Yap5yFXU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjQ1QVpzbFp6TWlR,45AZslZzMiQ,2013-06-22T23:27:43Z
youtube#playlistItem,590EoHGteh7un8cygNkVZYiduEM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkdpY2N2YU1qZnZ3,GiccvaMjfvw,2013-06-22T20:41:21Z
youtube#playlistItem,r4p_wjBGrxRXQ1Ga_3TCiN6v9Jk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmNqVFYyYzkxajhZ,cjTV2c91j8Y,2013-06-22T05:56:30Z
youtube#playlistItem,09P9LFZCtJv0ZynCoNkEFjYWJYw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjBNUWlzNU9aWXlR,0MQis5OZYyQ,2013-06-22T05:42:29Z
youtube#playlistItem,qpa2bKvVIYHGXlvgD4-5b9A3-bc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm5uYjA1a3VNZmJv,nnb05kuMfbo,2013-06-22T04:57:34Z
youtube#playlistItem,V-Jh8-sA-H1nrD088c3ooLwWCGw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkVGN2J3amJzeHZv,EF7bwjbsxvo,2013-06-22T04:11:53Z
youtube#playlistItem,8d2rRKIrtTLEcFm9ufPVPJbsSKQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlRBejl2ekhmY0VV,TAz9vzHfcEU,2013-06-21T18:34:33Z
youtube#playlistItem,8eofICXJZWjdA5k_4RLKK_vHlKg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmNzWjlFQ0NoLU9F,csZ9ECCh-OE,2013-06-21T18:08:38Z
youtube#playlistItem,QtETq81rmfouOCegMsQt3qKtktA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlhQa2VCSF9PeDhj,XPkeBH_Ox8c,2013-06-20T09:49:10Z
youtube#playlistItem,cut4rcAess7R-HP2q_09OZr5HRE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlIwcXlzQnFHTUNr,R0qysBqGMCk,2013-06-19T07:00:14Z
youtube#playlistItem,MZ6hnaqxjhWWSClnHmwQ2RI21eA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkU5VEw0QWdNemJj,E9TL4AgMzbc,2013-06-19T06:39:47Z
youtube#playlistItem,Nkac1CY53It2znsfs4abcMcYNDg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmtEVTh1eFpRNlhZ,kDU8uxZQ6XY,2013-06-19T05:51:50Z
youtube#playlistItem,gVhvKPv3UUFOwzAUYimIOMyDDA8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjM0VFFkNTkwb1Mw,34TQd590oS0,2013-06-19T05:02:43Z
youtube#playlistItem,uCVB9E8lOupMphlAjSknX4LQeE8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LklXdzlkUzVkSjdB,IWw9dS5dJ7A,2013-06-19T04:32:53Z
youtube#playlistItem,kUy2VtmQ9KzqKDmVJ5zwNJvqR3w,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LndlaV9NNk9lQWlZ,wei_M6OeAiY,2013-06-13T01:36:01Z
youtube#playlistItem,Mlj_OGbRdqJswtpVW5RbiJBzVTY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm12d3dGWExLdHRR,mvwwFXLKttQ,2013-06-12T22:00:29Z
youtube#playlistItem,09T6Lj_asGtZ_vN1fMN4AzL_9Os,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlhNQnRsN0d6bXFn,XMBtl7Gzmqg,2013-06-11T00:17:04Z
youtube#playlistItem,khLDwdG9Pu6kkREglGXBh5qr26A,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjhfTDNyVjloRE9F,8_L3rV9hDOE,2013-06-06T19:21:12Z
youtube#playlistItem,nKhRvc2Q0Mb96F_9Ld2wDXvk1Zc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmt1WURjR0lzSHdv,kuYDcGIsHwo,2013-06-06T18:18:28Z
youtube#playlistItem,XYyoqnPNH1CVuzD-d7DTAUiVS8s,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk9ERzdQcUlWd05n,ODG7PqIVwNg,2013-06-05T00:36:42Z
youtube#playlistItem,hA0-FSAO8qcPiqu5DSvcUnf3Ygs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjRJWGZyZnZGVWdJ,4IXfrfvFUgI,2013-06-04T19:42:46Z
youtube#playlistItem,D91R7OGkVeVtvnK0ksXXNvvvM4g,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmJGVEp2eDVSakF3,bFTJvx5RjAw,2013-06-03T23:22:11Z
